date_key,site_key,dept_key,emp_key,contractor_key,equip_key,ptw_key,hazard_key,incident_key,man_hours_worked,lti_count,mti_count,fai_count,near_miss_count,fatality_count,first_aid_count,property_dmg_count,env_incident_count,inspection_count,observation_count,observation_safe,observation_unsafe,ptw_issued_count,ptw_closed_count,ptw_open_count,ptw_violation_count,gas_clearance_count,training_passed_count,training_failed_count,training_pending_count,equipment_insp_pass_count,equipment_insp_fail_count,equipment_down_count,metric_value,metric_type,severity_level,risk_level,audit_score,audit_findings,audit_critical,audit_major,audit_minor,env_reading_value,env_limit_value,env_exceeded,env_sample_id,headcount_present,headcount_leave,headcount_contractor,weather_condition,shift_name
2025-01-01,SITE-A-C,DEPT-SAF,EMP-013,CTR-003,,,,,552,0,1,0,0,0,0,0,6,39,23,16,7,6,1,0,5,2,1,10,2,0,2,2.45,SEVERITY,FATAL,High,79.9,1,0,3,-2,75.6,35,1,ENV-016,20,1,12,Storm,Morning
2025-01-01,SITE-A-O,DEPT-ICT,,,,,,,300,0,1,3,1,0,0,0,1,72,60,12,0,0,0,0,0,2,0,3,1,0,2,,,MODERATE,Medium,,0,0,0,0,,35,0,,14,1,3,Storm,Morning
2025-01-01,SITE-B,DEPT-PROC,,,EQ-CR-001,,,,2215,0,1,1,5,0,0,0,6,71,56,15,7,5,2,0,4,0,0,2,3,1,0,,,SERIOUS,Low,,0,0,0,0,70.2,35,1,ENV-010,164,29,73,Sunny,Morning
2025-01-01,SITE-B,DEPT-MNT-B,,,EQ-DT-001,,,,451,0,1,0,4,0,0,0,4,187,103,84,0,0,0,0,0,0,0,10,0,1,0,3.56,SEVERITY,SERIOUS,Low,96.0,12,0,1,11,25.5,35,0,ENV-012,45,5,6,Rainy,Morning
2025-01-01,SITE-B,DEPT-HSE,EMP-001,CTR-003,EQ-DT-002,,,,565,0,2,3,0,0,0,0,4,30,18,12,6,5,1,0,3,0,0,0,0,1,0,,,FATAL,Medium,,0,0,0,0,,35,0,,43,1,5,Cloudy,Morning
2025-01-01,SITE-B-C,DEPT-SUB,,CTR-008,,,,,718,0,0,1,3,0,0,0,5,46,43,3,5,3,2,0,2,3,1,10,4,1,1,,,SERIOUS,Low,,0,0,0,0,,35,0,,50,5,20,Cloudy,Morning
2025-01-01,SITE-C,DEPT-MIN,,CTR-008,,,,,1751,0,0,0,4,0,0,0,1,167,131,36,2,0,2,0,3,5,1,8,3,1,1,,,MINOR,Low,,0,0,0,0,38.2,35,1,ENV-005,171,10,141,Cloudy,Morning
2025-01-01,SITE-C,DEPT-CON,,CTR-007,,,,,408,0,2,1,0,0,0,0,1,45,33,12,7,7,0,1,5,0,0,9,2,0,1,3.72,TRIR,MODERATE,High,,0,0,0,0,29.0,35,0,ENV-006,22,5,20,Storm,Morning
2025-01-01,SITE-C,DEPT-ICT,EMP-015,,,,,,206,0,1,3,5,0,0,0,6,45,35,10,1,0,1,0,0,5,0,7,5,0,0,,,FATAL,Low,,0,0,0,0,18.0,35,0,ENV-004,11,0,2,Storm,Morning
2025-01-01,SITE-C,DEPT-MNT,EMP-002,CTR-004,,,,,764,0,2,3,5,0,0,0,5,173,99,74,8,7,1,1,1,0,0,10,4,0,2,,,MODERATE,Medium,,0,0,0,0,30.4,35,0,ENV-004,41,0,6,Cloudy,Morning
2025-01-01,SITE-C,DEPT-ENV,EMP-013,,,,,,765,0,1,0,1,0,0,0,5,38,15,23,3,1,2,0,2,0,0,3,5,1,1,2.12,NEAR_MISS_RATE,MINOR,Medium,,0,0,0,0,39.2,35,1,ENV-015,15,1,8,Storm,Morning
2025-01-01,SITE-C,DEPT-EHS,EMP-020,CTR-007,,,,,704,0,2,1,6,0,0,0,8,39,16,23,0,0,0,0,0,2,0,0,4,1,0,1.34,LTIFR,MODERATE,Low,,0,0,0,0,6.1,35,0,ENV-010,49,2,14,Storm,Morning
2025-01-01,SITE-C,DEPT-PROC,,CTR-005,EQ-EX-001,,,,1811,0,0,3,2,0,0,0,6,51,44,7,2,1,1,0,5,0,0,9,3,0,0,,,SERIOUS,Very High,,0,0,0,0,53.6,35,1,ENV-002,113,17,83,Cloudy,Morning
2025-01-01,SITE-C,DEPT-MNT-B,,CTR-008,,,,,679,0,1,0,0,0,0,0,3,200,133,67,6,4,2,0,0,0,0,7,2,0,1,3.52,LTIFR,FATAL,High,,0,0,0,0,8.6,35,0,ENV-009,44,1,14,Rainy,Morning
2025-01-01,SITE-C,DEPT-HSE,EMP-009,CTR-001,EQ-DT-001,,,,641,0,1,2,4,0,0,0,5,39,39,0,4,3,1,0,4,2,0,6,5,1,1,,,MODERATE,Low,,0,0,0,0,10.1,35,0,ENV-011,36,5,11,Cloudy,Morning
2025-01-01,SITE-C,DEPT-SUB,EMP-008,CTR-005,,,,,788,0,0,1,6,0,0,0,6,44,33,11,4,2,2,0,3,0,0,6,2,1,0,4.67,TRIR,SERIOUS,Low,,0,0,0,0,61.4,35,1,ENV-008,44,0,12,Rainy,Morning
2025-01-01,SITE-C,DEPT-MIN-C,EMP-019,,,,,,1962,0,1,1,5,0,0,0,4,104,102,2,0,0,0,0,0,0,0,6,2,0,2,,,FATAL,Low,,0,0,0,0,67.1,35,1,ENV-001,196,20,119,Storm,Morning
2025-01-01,SITE-C,DEPT-HSE-C,,CTR-005,,,,,647,0,1,0,2,0,0,0,8,71,71,0,8,6,2,0,5,0,0,3,3,1,2,2.54,LTIFR,MODERATE,High,,0,0,0,0,67.0,35,1,ENV-007,34,5,14,Rainy,Morning
2025-01-01,SITE-C,DEPT-SAF,EMP-009,CTR-002,EQ-EX-002,,,,683,0,2,1,3,0,0,0,7,54,33,21,8,8,0,0,2,0,0,8,4,0,1,2.07,SEVERITY,SERIOUS,Medium,,0,0,0,0,20.4,35,0,ENV-010,40,3,15,Sunny,Morning
2025-01-01,SITE-C-U,DEPT-MIN-C,EMP-002,CTR-001,EQ-FK-001,,,,2351,0,2,0,1,0,0,0,3,218,161,57,4,2,2,0,2,4,1,1,4,0,0,0.23,LTIFR,MODERATE,Medium,,0,0,0,0,56.1,35,1,ENV-004,237,28,132,Sunny,Morning
2025-01-02,SITE-A,DEPT-MIN,EMP-016,CTR-002,EQ-DT-001,,,,2118,0,2,1,6,0,0,0,7,145,62,83,6,6,0,0,2,5,1,9,4,0,1,,,FATAL,Medium,,0,0,0,0,28.8,50,0,ENV-007,231,30,95,Sunny,Morning
2025-01-02,SITE-A,DEPT-CON,EMP-008,CTR-001,,,,,813,0,2,2,6,0,0,0,4,70,69,1,4,3,1,0,5,0,0,8,3,0,0,0.75,TRIR,MINOR,Low,,0,0,0,0,,50,0,,36,0,17,Storm,Morning
2025-01-02,SITE-A,DEPT-ICT,,,EQ-DT-002,,,,276,0,1,1,5,0,0,0,7,36,24,12,0,0,0,0,0,0,0,4,5,1,0,0.65,SEVERITY,FATAL,Medium,,0,0,0,0,6.5,50,0,ENV-003,9,0,5,Rainy,Morning
2025-01-02,SITE-A,DEPT-MNT,EMP-012,,,,,,574,0,1,3,5,0,0,0,8,103,77,26,5,3,2,0,2,5,0,1,0,0,1,2.36,TRIR,FATAL,High,,0,0,0,0,28.3,50,0,ENV-005,38,5,20,Sunny,Morning
2025-01-02,SITE-A,DEPT-ENV,EMP-015,CTR-007,,,,,685,0,1,1,3,0,0,0,2,67,49,18,0,0,0,0,0,0,0,9,3,0,0,1.75,NEAR_MISS_RATE,MODERATE,Medium,,0,0,0,0,41.4,50,0,ENV-010,30,4,6,Cloudy,Morning
2025-01-02,SITE-A,DEPT-EHS,EMP-019,,,,,,682,0,1,0,2,0,0,0,3,60,47,13,0,0,0,0,0,1,0,5,3,1,2,2.31,NEAR_MISS_RATE,MINOR,Medium,,0,0,0,0,27.6,50,0,ENV-004,16,2,15,Rainy,Morning
2025-01-02,SITE-A,DEPT-PROC,EMP-006,CTR-001,,,,,2135,0,0,2,6,0,0,0,5,72,38,34,1,0,1,0,4,0,0,0,3,0,0,0.55,TRIR,SERIOUS,Low,,0,0,0,0,28.9,50,0,ENV-001,216,17,138,Storm,Morning
2025-01-02,SITE-A,DEPT-MNT-B,,CTR-005,,,,,682,0,0,3,3,0,0,0,4,181,75,106,6,5,1,0,2,0,0,4,3,0,0,0.31,NEAR_MISS_RATE,MINOR,High,,0,0,0,0,36.6,50,0,ENV-015,39,2,9,Rainy,Morning
2025-01-02,SITE-A,DEPT-HSE,,CTR-007,EQ-FK-001,,,,700,0,2,3,3,0,0,0,7,62,48,14,6,4,2,0,4,0,0,8,3,1,2,1.74,NEAR_MISS_RATE,FATAL,High,,0,0,0,0,12.6,50,0,ENV-003,36,0,13,Cloudy,Morning
2025-01-02,SITE-A,DEPT-SUB,EMP-008,CTR-006,EQ-EX-002,,,,597,0,1,3,1,0,0,0,3,58,55,3,4,4,0,0,5,5,0,5,1,0,2,,,SERIOUS,Low,,0,0,0,0,63.9,50,1,ENV-015,37,0,13,Storm,Morning
2025-01-02,SITE-A,DEPT-MIN-C,EMP-015,CTR-007,EQ-EX-002,,,,2145,0,2,2,3,0,0,0,1,185,75,110,0,0,0,0,0,1,0,8,2,0,1,4.98,NEAR_MISS_RATE,SERIOUS,Low,,0,0,0,0,61.6,50,1,ENV-008,223,26,52,Cloudy,Morning
2025-01-02,SITE-A,DEPT-HSE-C,EMP-002,,,,,,693,0,1,2,4,0,0,0,7,27,17,10,3,3,0,0,4,2,1,3,4,0,1,4.2,SEVERITY,MINOR,High,,0,0,0,0,10.6,50,0,ENV-014,34,4,7,Rainy,Morning
2025-01-02,SITE-A,DEPT-SAF,EMP-018,,EQ-CR-001,,,,711,0,1,2,5,0,0,0,4,50,22,28,6,5,1,0,0,5,1,9,5,1,2,0.75,LTIFR,MODERATE,Low,,0,0,0,0,16.4,50,0,ENV-009,19,0,19,Cloudy,Morning
2025-01-02,SITE-A-C,DEPT-MIN,EMP-018,CTR-002,EQ-CR-001,,,,1952,0,2,2,3,0,0,0,2,193,160,33,4,3,1,0,3,5,1,5,2,1,2,2.15,SEVERITY,FATAL,Very High,,0,0,0,0,36.7,35,1,ENV-008,108,13,108,Storm,Morning
2025-01-02,SITE-A-C,DEPT-CON,EMP-005,CTR-006,,,,,602,0,2,0,4,0,0,0,7,35,19,16,0,0,0,0,0,0,0,6,3,1,0,3.52,NEAR_MISS_RATE,MINOR,Low,,0,0,0,0,,35,0,,21,1,7,Storm,Morning
2025-01-02,SITE-A-C,DEPT-ICT,EMP-001,CTR-001,,,,,296,0,1,2,4,0,0,0,8,31,25,6,4,3,1,0,4,2,1,7,0,0,2,2.46,LTIFR,FATAL,Medium,,0,0,0,0,67.4,35,1,ENV-001,11,2,3,Cloudy,Morning
2025-01-02,SITE-A-C,DEPT-MNT,,CTR-002,,,,,655,0,0,3,3,0,0,0,8,205,114,91,1,0,1,0,4,0,0,1,2,0,1,,,FATAL,High,,0,0,0,0,13.0,35,0,ENV-002,32,1,10,Cloudy,Morning
2025-01-02,SITE-A-C,DEPT-ENV,EMP-003,,EQ-EX-001,,,,705,0,2,2,0,0,0,0,2,40,38,2,3,3,0,0,3,0,0,7,1,1,0,,,FATAL,Low,,0,0,0,0,48.0,35,1,ENV-009,36,5,12,Cloudy,Morning
2025-01-02,SITE-A-C,DEPT-EHS,,CTR-007,,,,,715,0,2,0,6,0,0,0,8,30,24,6,8,7,1,0,5,0,0,7,2,0,1,4.77,SEVERITY,MODERATE,Low,,0,0,0,0,,35,0,,39,2,5,Cloudy,Morning
2025-01-02,SITE-A-C,DEPT-PROC,EMP-006,,,,,,2040,0,2,1,0,0,0,0,2,37,24,13,0,0,0,0,0,2,1,8,3,1,0,3.87,LTIFR,MINOR,Medium,,0,0,0,0,13.3,35,0,ENV-016,176,15,79,Rainy,Morning
2025-01-02,SITE-A-C,DEPT-MNT-B,,CTR-004,,,,,682,0,2,0,1,0,0,0,2,149,143,6,5,3,2,0,2,4,1,4,4,1,2,1.51,SEVERITY,SERIOUS,Low,,0,0,0,0,19.3,35,0,ENV-004,44,1,7,Sunny,Morning
2025-01-02,SITE-A-C,DEPT-HSE,,,EQ-DT-002,,,,666,0,1,1,2,0,0,0,8,67,28,39,7,7,0,1,5,3,0,0,1,0,0,0.81,NEAR_MISS_RATE,SERIOUS,Medium,,0,0,0,0,,35,0,,48,5,13,Rainy,Morning
2025-01-02,SITE-A-C,DEPT-SUB,EMP-007,,,,,,633,0,2,1,0,0,0,0,6,40,38,2,0,0,0,0,0,0,0,8,0,0,0,4.8,LTIFR,MODERATE,Medium,,0,0,0,0,57.9,35,1,ENV-004,23,0,6,Cloudy,Morning
2025-01-02,SITE-A-C,DEPT-MIN-C,EMP-011,CTR-004,,,,,2051,0,2,3,4,0,0,0,2,183,110,73,0,0,0,0,0,0,0,6,2,1,2,2.84,SEVERITY,FATAL,Medium,,0,0,0,0,,35,0,,160,17,79,Cloudy,Morning
2025-01-02,SITE-A-C,DEPT-HSE-C,EMP-003,CTR-005,EQ-DT-001,,,,656,0,1,2,4,0,0,0,4,46,19,27,0,0,0,0,0,3,1,6,3,0,2,0.64,LTIFR,FATAL,Low,,0,0,0,0,,35,0,,21,0,9,Sunny,Morning
2025-01-02,SITE-A-C,DEPT-SAF,,CTR-006,EQ-DT-001,,,,808,0,2,0,0,0,0,0,3,65,53,12,3,2,1,0,1,2,0,1,0,0,0,0.8,SEVERITY,SERIOUS,Low,,0,0,0,0,,35,0,,37,1,10,Storm,Morning
2025-01-02,SITE-A-O,DEPT-ICT,EMP-007,,,,,,236,0,0,1,0,0,0,0,8,27,25,2,0,0,0,0,0,0,0,2,4,0,2,,,FATAL,Low,,0,0,0,0,,35,0,,15,2,5,Cloudy,Morning
2025-01-02,SITE-B,DEPT-PROC,EMP-020,CTR-007,EQ-DT-001,,,,2125,0,0,3,1,0,0,0,4,66,48,18,4,2,2,0,4,0,0,9,0,1,1,1.04,LTIFR,FATAL,Low,,0,0,0,0,33.1,35,0,ENV-001,111,10,70,Sunny,Morning
2025-01-02,SITE-B,DEPT-MNT-B,EMP-006,,,,,,530,0,2,2,1,0,0,0,5,150,84,66,0,0,0,0,0,0,0,7,2,0,0,0.42,TRIR,FATAL,High,,0,0,0,0,57.3,35,1,ENV-005,27,3,12,Rainy,Morning
2025-01-02,SITE-B,DEPT-HSE,EMP-013,,EQ-DT-002,,,,730,0,1,1,1,0,0,0,4,36,31,5,2,2,0,0,4,0,0,7,0,1,0,,,FATAL,Medium,,0,0,0,0,10.3,35,0,ENV-011,23,1,10,Sunny,Morning
2025-01-02,SITE-B-C,DEPT-SUB,EMP-009,CTR-001,,,,,438,0,0,1,5,0,0,0,5,71,37,34,0,0,0,0,0,0,0,4,5,1,1,,,FATAL,High,,0,0,0,0,,35,0,,30,0,15,Rainy,Morning
2025-01-02,SITE-C,DEPT-MIN,EMP-018,CTR-004,EQ-DT-002,,,,1657,0,1,3,2,0,0,0,2,180,90,90,1,0,1,0,3,5,0,4,5,1,1,0.78,SEVERITY,MODERATE,Medium,,0,0,0,0,27.1,35,0,ENV-011,229,15,128,Cloudy,Morning
2025-01-02,SITE-C,DEPT-CON,,CTR-003,,,,,496,0,2,3,1,0,0,0,7,37,24,13,4,2,2,0,4,0,0,10,1,0,0,,,MODERATE,Medium,,0,0,0,0,10.4,35,0,ENV-009,42,3,20,Rainy,Morning
2025-01-02,SITE-C,DEPT-ICT,EMP-010,,EQ-EX-002,,,,200,0,1,3,5,0,0,0,4,43,17,26,3,2,1,0,2,2,0,1,5,1,2,1.07,SEVERITY,FATAL,Low,,0,0,0,0,44.4,35,1,ENV-001,15,2,3,Sunny,Morning
2025-01-02,SITE-C,DEPT-MNT,EMP-016,CTR-001,EQ-CR-001,,,,607,0,2,1,5,0,0,0,5,158,69,89,0,0,0,0,0,0,0,1,0,1,0,,,SERIOUS,Medium,,0,0,0,0,,35,0,,20,2,13,Sunny,Morning
2025-01-02,SITE-C,DEPT-ENV,EMP-012,,EQ-DT-002,,,,804,0,2,3,6,0,0,0,3,70,47,23,0,0,0,0,0,0,0,4,3,1,1,2.77,NEAR_MISS_RATE,FATAL,Low,,0,0,0,0,24.8,35,0,ENV-003,48,3,8,Cloudy,Morning
2025-01-02,SITE-C,DEPT-EHS,EMP-019,CTR-007,EQ-CR-001,,,,665,0,1,1,2,0,0,0,3,41,17,24,4,2,2,0,4,4,0,4,4,1,2,4.44,NEAR_MISS_RATE,MINOR,Medium,,0,0,0,0,,35,0,,16,0,16,Cloudy,Morning
2025-01-02,SITE-C,DEPT-PROC,EMP-010,CTR-003,,,,,1953,0,1,0,0,0,0,0,6,50,25,25,5,3,2,0,3,4,1,10,3,1,0,3.49,NEAR_MISS_RATE,FATAL,Low,,0,0,0,0,19.8,35,0,ENV-012,185,20,60,Sunny,Morning
2025-01-02,SITE-C,DEPT-MNT-B,,CTR-003,EQ-DT-002,,,,672,0,0,0,0,0,0,0,2,214,162,52,0,0,0,0,0,3,0,2,1,0,0,,,FATAL,Low,,0,0,0,0,15.3,35,0,ENV-007,50,3,14,Sunny,Morning
2025-01-02,SITE-C,DEPT-HSE,EMP-016,CTR-004,EQ-EX-002,,,,669,0,1,3,6,0,0,0,4,39,19,20,7,6,1,0,5,0,0,5,4,0,1,3.34,NEAR_MISS_RATE,SERIOUS,Low,,0,0,0,0,43.0,35,1,ENV-016,35,1,9,Storm,Morning
2025-01-02,SITE-C,DEPT-SUB,,CTR-003,,,,,548,0,1,2,4,0,0,0,8,34,27,7,3,1,2,0,3,0,0,2,2,1,1,3.86,SEVERITY,FATAL,Very High,,0,0,0,0,8.8,35,0,ENV-007,35,3,13,Sunny,Morning
2025-01-02,SITE-C,DEPT-MIN-C,,,,,,,2214,0,0,1,4,0,0,0,1,179,109,70,0,0,0,0,0,2,0,1,3,1,1,3.84,SEVERITY,MODERATE,High,,0,0,0,0,,35,0,,194,20,110,Cloudy,Morning
2025-01-02,SITE-C,DEPT-HSE-C,EMP-016,CTR-008,EQ-CR-001,,,,594,0,1,2,0,0,0,0,2,43,29,14,0,0,0,0,0,0,0,0,5,0,1,2.86,NEAR_MISS_RATE,MINOR,Medium,,0,0,0,0,45.1,35,1,ENV-002,23,3,7,Cloudy,Morning
2025-01-02,SITE-C,DEPT-SAF,EMP-013,CTR-001,,,,,818,0,1,3,5,0,0,0,6,29,28,1,1,1,0,0,3,1,1,10,4,0,1,,,SERIOUS,High,,0,0,0,0,8.3,35,0,ENV-010,25,1,15,Storm,Morning
2025-01-02,SITE-C-U,DEPT-MIN-C,EMP-017,,,,,,1822,0,1,1,6,0,0,0,8,203,150,53,3,2,1,0,3,2,1,0,5,0,0,2.14,NEAR_MISS_RATE,MODERATE,Medium,,0,0,0,0,,35,0,,200,27,106,Sunny,Morning
2025-01-03,SITE-A,DEPT-MIN,,CTR-003,,,,,1994,0,2,1,1,0,0,0,1,79,53,26,4,4,0,0,2,0,0,3,3,1,0,3.17,NEAR_MISS_RATE,MODERATE,Very High,,0,0,0,0,,50,0,,138,16,137,Storm,Morning
2025-01-03,SITE-A,DEPT-CON,EMP-006,,,,,,627,0,2,3,4,0,0,0,2,65,48,17,2,0,2,0,3,0,0,3,0,0,2,3.61,TRIR,FATAL,Low,,0,0,0,0,14.2,50,0,ENV-002,35,3,9,Sunny,Morning
2025-01-03,SITE-A,DEPT-ICT,EMP-007,CTR-008,EQ-CR-001,,,,238,0,0,3,2,0,0,0,2,39,38,1,6,6,0,0,1,0,0,1,4,0,0,,,FATAL,Low,,0,0,0,0,14.4,50,0,ENV-006,14,1,3,Rainy,Morning
2025-01-03,SITE-A,DEPT-MNT,EMP-001,CTR-005,,,,,615,0,1,2,6,0,0,0,5,107,100,7,5,4,1,0,1,5,0,6,0,0,1,,,MODERATE,High,,0,0,0,0,74.3,50,1,ENV-002,18,5,12,Storm,Morning
2025-01-03,SITE-A,DEPT-ENV,EMP-003,,EQ-EX-001,,,,531,0,2,2,3,0,0,0,1,60,28,32,0,0,0,0,0,0,0,6,5,0,1,4.96,LTIFR,FATAL,Medium,,0,0,0,0,,50,0,,43,5,18,Sunny,Morning
